name, ekin_MeV, posX_mm, posY_mm, posZ_mm,momX, momY, momZ, process
e-,0.412813,-11.711,-2.17567,-34.371,-0.516596,0.567073,-0.0621805,eIoni
e-,0.721574,-0.290059,-0.242954,-47.797,-0.807133,-0.400269,0.43396,eIoni
e-,0.412813,-11.711,-2.17567,-34.371,-0.671238,0.736825,-0.0807942,eIoni
gamma,0.00468537,-2.36804,-0.208122,-47.2157,0.00228484,0.00221017,-0.00344199,eBrem
gamma,0.00468537,-2.36804,-0.208122,-47.2157,0.487654,0.471719,-0.734626,eBrem
e-,0.00414737,-2.27029,-0.113562,-47.363,0.0573268,-0.0311137,0.00117287,phot
e-,0.00414737,-2.27029,-0.113562,-47.363,0.878754,-0.476937,0.0179787,phot
gamma,0.00582006,0.204999,-0.22053,-44.4435,0.000244714,-0.000359444,0.0058038,eBrem
gamma,0.00478282,2.21738,0.0884624,-33.3862,-0.0013903,0.00105466,0.0044531,eBrem
e-,0.500808,2.2083,0.350596,-32.0661,0.270994,-0.505235,0.658735,eIoni
gamma,0.00379657,1.9877,0.777704,-30.7746,-0.00089923,0.00234319,0.00284865,eBrem
gamma,0.00582006,0.204999,-0.22053,-44.4435,0.0420467,-0.0617595,0.997205,eBrem
gamma,0.00478282,2.21738,0.0884624,-33.3862,-0.290686,0.22051,0.931062,eBrem
e-,0.500808,2.2083,0.350596,-32.0661,0.310315,-0.578543,0.754316,eIoni
gamma,0.00379657,1.9877,0.777704,-30.7746,-0.236853,0.617186,0.750322,eBrem
e-,0.00325857,1.98425,0.786688,-30.7637,-0.0570103,0.00889732,0.00339621,phot
e-,0.00325857,1.98425,0.786688,-30.7637,-0.986333,0.153932,0.0587577,phot
e-,0.00424482,2.19785,0.103271,-33.3237,-0.0494706,0.0377853,-0.0219352,phot
e-,0.00424482,2.19785,0.103271,-33.3237,-0.749536,0.57249,-0.332343,phot
e-,0.00528206,0.21533,-0.235704,-44.1985,-0.0593907,0.0397236,-0.0179147,phot
e-,0.00528206,0.21533,-0.235704,-44.1985,-0.806255,0.539265,-0.2432,phot
e-,0.381913,-0.272695,-1.14236,-42.6952,-0.580395,-0.273923,0.352533,eIoni
e-,0.441671,0.885977,-0.526541,-37.766,0.525153,-0.445329,0.41516,eIoni
e-,0.381913,-0.272695,-1.14236,-42.6952,-0.792632,-0.37409,0.481446,eIoni
e-,0.441671,0.885977,-0.526541,-37.766,0.653152,-0.553873,0.51635,eIoni
e-,0.00147924,0.0128515,0.0431855,-89.3166,-0.0312033,-0.022662,0.00517274,eIoni
e-,0.00360412,0.0651249,0.0790911,-78.651,-0.0559466,-0.0235092,0.00369967,eIoni
gamma,0.227372,0.348295,0.482418,-47.2529,0.00747053,0.0302492,0.225227,eBrem
gamma,0.247907,-1.82043,-0.0219905,-39.7323,-0.131547,-0.0498777,0.204122,eBrem
e-,0.361258,-4.32253,-0.619135,-36.7108,-0.2656,-0.654245,-0.0336657,eIoni
e-,0.00147924,0.0128515,0.0431855,-89.3166,-0.80194,-0.582424,0.132942,eIoni
e-,0.00360412,0.0651249,0.0790911,-78.651,-0.920205,-0.386678,0.0608519,eIoni
gamma,0.227372,0.348295,0.482418,-47.2529,0.032856,0.133038,0.990566,eBrem
gamma,0.247907,-1.82043,-0.0219905,-39.7323,-0.53063,-0.201195,0.823379,eBrem
e-,0.361258,-4.32253,-0.619135,-36.7108,-0.375723,-0.925508,-0.0476242,eIoni
e-,0.096434,1.43506,4.88286,-14.4884,-0.0385764,0.129328,0.299401,compt
e-,0.096434,1.43506,4.88286,-14.4884,-0.117463,0.393799,0.911661,compt
e-,0.00329079,-0.70564,-0.544245,-64.1656,-0.0351074,-0.0461709,0.00311982,eIoni
gamma,0.00906674,-3.37713,-1.19441,-41.9545,-0.00443912,-0.00274408,0.00741417,eBrem
e-,0.00329079,-0.70564,-0.544245,-64.1656,-0.604401,-0.794868,0.0537101,eIoni
gamma,0.00906674,-3.37713,-1.19441,-41.9545,-0.489605,-0.302654,0.817733,eBrem
e-,0.00852874,-3.82614,-1.47197,-41.2046,0.00894412,-0.0495385,-0.0790888,phot
e-,0.00852874,-3.82614,-1.47197,-41.2046,0.0954038,-0.52841,-0.843612,phot
gamma,0.392654,0.42522,-2.00687,-44.5426,-0.0803582,-0.133197,0.360525,eBrem
gamma,0.392654,0.42522,-2.00687,-44.5426,-0.204654,-0.339222,0.918175,eBrem
e-,0.0986061,-10.5341,-20.1724,4.62608,0.0973895,0.0966051,0.302789,compt
e-,0.0288441,-21.5741,-34.4662,8.36646,-0.162741,0.0293844,0.0544292,compt
e-,0.0459512,-21.7293,-36.7008,8.43055,0.166704,-0.145813,0.00467127,compt
e-,0.000413876,-41.4807,-48.9388,8.70302,-0.00820702,0.0186105,-0.00307363,compt
e-,0.0986061,-10.5341,-20.1724,4.62608,0.292977,0.290618,0.910882,compt
e-,0.0288441,-21.5741,-34.4662,8.36646,-0.934759,0.168779,0.312633,compt
e-,0.0459512,-21.7293,-36.7008,8.43055,0.752526,-0.658224,0.0210868,compt
e-,0.000413876,-41.4807,-48.9388,8.70302,-0.398968,0.904709,-0.149418,compt
e-,0.995151,0.267338,0.188499,-41.0212,-0.280836,-0.847922,1.09978,eIoni
e-,0.995151,0.267338,0.188499,-41.0212,-0.198216,-0.59847,0.776237,eIoni
e-,0.0015412,0.00742272,-0.00728133,-95.4292,0.0165138,0.0361114,0.000858586,eIoni
e-,0.00208891,0.00860962,-0.0317424,-90.5629,0.0285148,-0.0362392,-0.00358491,eIoni
gamma,0.00339597,-0.827308,0.599404,-44.6581,-0.00138845,-0.000898751,0.00296599,eBrem
e-,0.0015412,0.00742272,-0.00728133,-95.4292,0.415783,0.909207,0.0216174,eIoni
e-,0.00208891,0.00860962,-0.0317424,-90.5629,0.616512,-0.783521,-0.0775085,eIoni
gamma,0.00339597,-0.827308,0.599404,-44.6581,-0.408852,-0.264652,0.873384,eBrem
e-,0.00285797,-0.828319,0.598749,-44.6559,0.0295332,0.0117063,0.0438151,phot
e-,0.00285797,-0.828319,0.598749,-44.6559,0.545695,0.216302,0.809587,phot
e-,0.00232812,0,0,-99.6433,0.0124454,0.0472136,-0.000861518,eIoni
e-,0.00199811,-0.00427233,-0.0176004,-97.2654,0.0373557,-0.0254812,0.00114512,eIoni
e-,0.0060587,-0.269509,-0.223266,-63.8706,0.0154616,-0.0771248,0.006434,eIoni
gamma,0.0282014,-0.234019,-0.146375,-48.4585,0.00562889,-0.000845427,0.027621,eBrem
e-,0.00232812,0,0,-99.6433,0.254851,0.966819,-0.0176418,eIoni
e-,0.00199811,-0.00427233,-0.0176004,-97.2654,0.825845,-0.563329,0.0253159,eIoni
e-,0.0060587,-0.269509,-0.223266,-63.8706,0.19591,-0.977227,0.0815236,eIoni
gamma,0.0282014,-0.234019,-0.146375,-48.4585,0.199596,-0.0299783,0.97942,eBrem
e-,0.0276634,7.27127,-1.9742,-3.60893,0.134461,-0.102014,-0.0234626,phot
e-,0.0276634,7.27127,-1.9742,-3.60893,0.789079,-0.598661,-0.137689,phot
e-,0.00210949,-0.0235618,-0.0711905,-69.5654,-0.0155614,-0.0437677,0.00160531,eIoni
e-,0.00113935,-0.0506064,0.00181717,-57.9142,0.0324375,0.0105084,0.00175927,eIoni
gamma,0.0497189,5.50855,-0.323776,-27.1761,0.0385143,0.0288751,0.0124438,eBrem
gamma,0.0276194,6.98685,-2.25199,-25.2924,-0.0141033,-0.0208265,0.0114099,eBrem
e-,0.00210949,-0.0235618,-0.0711905,-69.5654,-0.334801,-0.941656,0.0345381,eIoni
e-,0.00113935,-0.0506064,0.00181717,-57.9142,0.950061,0.30778,0.0515272,eIoni
gamma,0.0497189,5.50855,-0.323776,-27.1761,0.774641,0.580766,0.250283,eBrem
gamma,0.0276194,6.98685,-2.25199,-25.2924,-0.510631,-0.754052,0.413111,eBrem
e-,0.0084705,38.6986,24.5595,-16.4526,0.0464987,0.0805815,-0.00854789,compt
e-,0.0401731,36.903,15.6954,-16.4742,-0.0418735,-0.101118,-0.175193,phot
e-,0.0084705,38.6986,24.5595,-16.4526,0.497701,0.862509,-0.0914928,compt
e-,0.0401731,36.903,15.6954,-16.4742,-0.202709,-0.48951,-0.848109,phot
e-,0.78604,0.193621,-0.247906,-42.5355,-0.762916,0.319116,0.85867,eIoni
e-,0.78604,0.193621,-0.247906,-42.5355,-0.639957,0.267684,0.720278,eIoni
gamma,0.00711174,1.07457,-0.952819,-41.318,0.00287344,-0.000162264,0.00650337,eBrem
e-,0.653646,3.6882,-1.39623,-36.6475,-0.357805,-0.151045,0.971822,eIoni
gamma,0.00711174,1.07457,-0.952819,-41.318,0.404042,-0.0228164,0.914456,eBrem
e-,0.653646,3.6882,-1.39623,-36.6475,-0.341889,-0.144326,0.928592,eIoni
e-,0.00657374,1.15261,-0.957226,-41.1414,-0.0753181,0.0150354,0.0293714,phot
e-,0.00657374,1.15261,-0.957226,-41.1414,-0.915959,0.182849,0.357191,phot
e-,0.638856,2.99714,0.500163,-38.6187,0.366761,-0.624297,0.732657,eIoni
e-,0.638856,2.99714,0.500163,-38.6187,0.356054,-0.606072,0.711268,eIoni
e-,0.634173,2.15544,-1.98427,-34.9934,0.390591,0.46738,0.824192,eIoni
e-,0.438889,2.2095,-2.33932,-34.4233,-0.416369,-0.653776,0.200952,eIoni
e-,0.634173,2.15544,-1.98427,-34.9934,0.381124,0.456051,0.804215,eIoni
e-,0.438889,2.2095,-2.33932,-34.4233,-0.519987,-0.816475,0.250961,eIoni
e-,0.399967,3.9618,-13.0258,-34.5289,0.431311,0.447363,0.427289,eIoni
e-,0.399967,3.9618,-13.0258,-34.5289,0.571919,0.593203,0.566586,eIoni
e-,0.00100538,-0.43645,-0.273021,-55.4939,-0.029011,0.0135953,-0.00142735,eIoni
gamma,0.684583,-0.37874,-0.183924,-47.9255,0.110508,0.0287695,0.674992,eBrem
e-,0.00100538,-0.43645,-0.273021,-55.4939,-0.904604,0.423922,-0.044507,eIoni
gamma,0.684583,-0.37874,-0.183924,-47.9255,0.161424,0.0420249,0.98599,eBrem
e-,0.40824,5.29226,1.29246,-13.2865,0.263498,0.258943,0.668878,compt
e-,0.00933438,2.07608,-3.54923,-13.1447,-0.0633539,0.00120908,-0.0749111,compt
e-,0.40824,5.29226,1.29246,-13.2865,0.344838,0.338878,0.875356,compt
e-,0.00933438,2.07608,-3.54923,-13.1447,-0.645701,0.0123229,-0.763491,compt
gamma,0.204058,-0.428279,-2.08394,-38.2881,-0.0133187,-0.0448179,0.19863,eBrem
gamma,0.204058,-0.428279,-2.08394,-38.2881,-0.0652694,-0.219633,0.973397,eBrem
e-,0.0485419,-3.22737,-11.5029,3.45619,-0.0485012,-0.18026,0.130844,compt
e-,0.0485419,-3.22737,-11.5029,3.45619,-0.212761,-0.79075,0.573975,compt
e-,0.001038,0.00778313,0.00400845,-89.7468,-0.00306938,-0.0324414,0.000230429,eIoni
e-,1.50624,3.23593,4.82429,-41.9067,1.04121,-0.411731,1.59828,eIoni
gamma,0.264901,4.51309,5.73482,-40.5117,0.0331281,0.0921965,0.24612,eBrem
gamma,0.172052,5.80834,5.84576,-38.7453,0.0564292,0.0979249,0.129724,eBrem
e-,0.001038,0.00778313,0.00400845,-89.7468,-0.0941901,-0.995529,0.00707119,eIoni
e-,1.50624,3.23593,4.82429,-41.9067,0.533558,-0.210988,0.819024,eIoni
gamma,0.264901,4.51309,5.73482,-40.5117,0.125058,0.348041,0.929101,eBrem
gamma,0.172052,5.80834,5.84576,-38.7453,0.327977,0.569158,0.753983,eBrem
e-,1.02964,1.23358,2.16174,-41.7724,0.184503,1.24225,0.731588,eIoni
gamma,0.0558025,6.84509,9.40126,-32.3274,0.0263951,0.0480455,0.0104331,eBrem
e-,1.02964,1.23358,2.16174,-41.7724,0.126944,0.854705,0.503354,eIoni
gamma,0.0558025,6.84509,9.40126,-32.3274,0.473009,0.860992,0.186965,eBrem
gamma,0.260452,-2.11893,-0.414956,-38.698,-0.152937,-0.0276613,0.208999,eBrem
gamma,0.260452,-2.11893,-0.414956,-38.698,-0.587198,-0.106205,0.802445,eBrem
e-,0.123582,-10.5392,-1.93791,-27.1911,-0.243721,0.0401345,0.283835,compt
e-,0.123582,-10.5392,-1.93791,-27.1911,-0.647743,0.106666,0.754355,compt
gamma,0.0773721,11.715,-2.34143,-29.3762,-0.0505174,-0.0502054,0.03023,eBrem
gamma,0.0773721,11.715,-2.34143,-29.3762,-0.652915,-0.648883,0.390709,eBrem
e-,0.0149522,-3.64305,-17.6046,-20.1858,-0.0580539,-0.0751771,0.0805162,compt
e-,0.00653842,-0.66828,-10.4867,-33.4767,0.0667337,0.0389597,-0.0274547,compt
e-,0.00760853,-0.990671,-10.5234,-33.6504,-0.0813222,-0.0346328,0.00458931,compt
e-,0.0149522,-3.64305,-17.6046,-20.1858,-0.46623,-0.603745,0.646623,compt
e-,0.00653842,-0.66828,-10.4867,-33.4767,0.813764,0.475083,-0.334789,compt
e-,0.00760853,-0.990671,-10.5234,-33.6504,-0.918804,-0.391292,0.0518515,compt
gamma,0.655186,0.618325,0.245393,-53.1633,0.0622174,0.0278655,0.65163,eBrem
gamma,0.655186,0.618325,0.245393,-53.1633,0.0949614,0.0425307,0.994572,eBrem
e-,0.396662,1.42999,0.608916,-44.6625,-0.0308467,-0.203118,0.721471,compt
e-,0.396662,1.42999,0.608916,-44.6625,-0.0411206,-0.270769,0.961766,compt
e-,0.00207435,0.129581,0.0615126,-82.6455,-0.00750227,0.0450863,0.00593573,eIoni
e-,0.00207435,0.129581,0.0615126,-82.6455,-0.162774,0.978222,0.128786,eIoni
e-,0.00298076,0.00274914,0.0880044,-81.3818,-0.0548674,-0.00634056,0.00214041,eIoni
e-,0.537223,-9.76241,-1.96164,-33.343,-0.59736,0.639944,-0.266986,eIoni
e-,0.00298076,0.00274914,0.0880044,-81.3818,-0.992644,-0.114711,0.0387237,eIoni
e-,0.537223,-9.76241,-1.96164,-33.343,-0.652687,0.699215,-0.291715,eIoni
gamma,0.00356985,-0.174912,-0.59002,-43.2843,0.000638728,-0.000894022,0.00339656,eBrem
gamma,0.00356985,-0.174912,-0.59002,-43.2843,0.178923,-0.250437,0.951456,eBrem
e-,0.00303185,-0.174587,-0.590476,-43.2825,0.0126196,0.042648,-0.03361,phot
e-,0.00303185,-0.174587,-0.590476,-43.2825,0.226372,0.765026,-0.602902,phot
e-,0.00211547,0.0220882,0.0245578,-88.8703,-0.0450868,0.0112308,0.0027453,eIoni
e-,0.00130091,0.1302,0.202197,-73.9595,-0.0350408,0.0100549,0.00150269,eIoni
e-,0.432673,0.399547,0.709494,-48.7352,0.684377,0.01811,0.400869,eIoni
gamma,0.0130098,0.399819,0.715285,-48.7172,-0.00148406,0.0043059,0.0121866,eBrem
e-,0.00211547,0.0220882,0.0245578,-88.8703,-0.96866,0.241287,0.0589809,eIoni
e-,0.00130091,0.1302,0.202197,-73.9595,-0.960394,0.275584,0.0411856,eIoni
e-,0.432673,0.399547,0.709494,-48.7352,0.862648,0.0228273,0.50529,eIoni
gamma,0.0130098,0.399819,0.715285,-48.7172,-0.114072,0.330973,0.93672,eBrem
e-,0.0124718,0.161282,1.40738,-46.7584,-0.0399107,0.101929,0.0303222,phot
e-,0.0124718,0.161282,1.40738,-46.7584,-0.35137,0.897371,0.266954,phot
e-,0.583133,-8.53478,5.22857,-34.7318,-0.0835644,0.548433,0.792618,eIoni
e-,0.583133,-8.53478,5.22857,-34.7318,-0.0863738,0.566872,0.819265,eIoni
gamma,0.0171076,-1.00132,0.734856,-44.6464,-0.00481143,0.00303465,0.0161342,eBrem
e-,0.416599,-14.9155,3.86982,-38.809,-0.730556,0.036293,0.253554,eIoni
gamma,0.0171076,-1.00132,0.734856,-44.6464,-0.281245,0.177386,0.943099,eBrem
e-,0.416599,-14.9155,3.86982,-38.809,-0.94368,0.0468807,0.327522,eIoni
e-,0.0165696,-2.41648,1.62742,-39.901,-0.0972437,0.0876643,-0.00820229,phot
e-,0.0165696,-2.41648,1.62742,-39.901,-0.74129,0.668266,-0.0625262,phot
gamma,0.0377752,5.65132,0.853919,-25.7059,0.00191714,0.0084539,0.0367672,eBrem
gamma,0.0377752,5.65132,0.853919,-25.7059,0.0507512,0.223795,0.973314,eBrem
e-,0.00508353,0.0747383,0.0885249,-69.7531,0.064729,-0.0316325,0.00554489,eIoni
gamma,0.0423916,8.57068,-3.62065,-29.5336,0.0367893,-0.0164329,-0.013174,eBrem
e-,0.00508353,0.0747383,0.0885249,-69.7531,0.895805,-0.437772,0.0767375,eIoni
gamma,0.0423916,8.57068,-3.62065,-29.5336,0.867844,-0.387645,-0.31077,eBrem
e-,0.00116364,0.282641,-0.120113,-69.849,0.0256467,0.0118841,-0.0197891,eIoni
e-,0.00116364,0.282641,-0.120113,-69.849,0.743276,0.344416,-0.573514,eIoni
e-,0.00156849,0.0181745,0.0328543,-75.8878,-0.0063317,-0.0388884,0.00728451,eIoni
e-,0.00156849,0.0181745,0.0328543,-75.8878,-0.158023,-0.970555,0.181803,eIoni
e-,0.00249313,0.00340559,-0.017347,-96.7943,0.0178228,-0.0471024,0.00423159,eIoni
gamma,0.179989,-0.620571,-0.27835,-45.0375,-0.00644637,0.00149175,0.179868,eBrem
gamma,0.0159316,-0.671269,-0.0327225,-40.1869,-0.0016369,0.00249584,0.0156495,eBrem
e-,0.00249313,0.00340559,-0.017347,-96.7943,0.352654,-0.932,0.0837293,eIoni
gamma,0.179989,-0.620571,-0.27835,-45.0375,-0.0358153,0.00828799,0.999324,eBrem
gamma,0.0159316,-0.671269,-0.0327225,-40.1869,-0.102746,0.15666,0.982294,eBrem
e-,0.0153936,-1.01756,0.647245,-35.9951,0.116945,0.00330951,0.0477705,phot
e-,0.0153936,-1.01756,0.647245,-35.9951,0.925425,0.0261893,0.378024,phot
e-,0.00626338,-2.44668,0.144228,5.91489,-0.0470413,0.0612358,0.021856,compt
e-,0.00626338,-2.44668,0.144228,5.91489,-0.58617,0.763043,0.272342,compt
e-,0.824341,-1.42957,0.153496,-41.6267,-0.562807,0.883287,0.651969,eIoni
e-,0.657031,-5.80766,-0.0254119,-36.044,-0.98209,-0.360331,-0.0939983,eIoni
e-,0.824341,-1.42957,0.153496,-41.6267,-0.456195,0.715967,0.528467,eIoni
e-,0.657031,-5.80766,-0.0254119,-36.044,-0.935038,-0.343067,-0.0894949,eIoni
e-,0.578288,4.40765,-0.574239,-32.2507,0.834046,0.419343,0.232261,eIoni
e-,0.578288,4.40765,-0.574239,-32.2507,0.867,0.435911,0.241438,eIoni
e-,0.47037,0.12225,-0.00235873,-48.4667,0.660007,0.263761,0.443604,eIoni
gamma,0.73706,0.428765,-0.767302,-40.584,0.115688,0.175593,0.706429,eBrem
e-,0.47037,0.12225,-0.00235873,-48.4667,0.787755,0.314814,0.529466,eIoni
gamma,0.73706,0.428765,-0.767302,-40.584,0.156958,0.238234,0.958441,eBrem
gamma,0.00325576,0.00598802,0.0116978,-49.4904,3.79132e-05,0.000110479,0.00325366,eBrem
e-,0.592669,-1.19114,0.627756,-29.1116,-0.472517,0.39815,0.758398,eIoni
gamma,0.00325576,0.00598802,0.0116978,-49.4904,0.011645,0.0339333,0.999356,eBrem
e-,0.592669,-1.19114,0.627756,-29.1116,-0.483026,0.407004,0.775264,eIoni
e-,0.00271776,0.0062103,0.0123455,-49.4713,0.036511,-0.0318641,0.020894,phot
e-,0.00271776,0.0062103,0.0123455,-49.4713,0.691857,-0.603802,0.395926,phot
e-,0.00560812,-0.0179006,0.00717915,-88.3502,-0.0722554,0.0220416,0.00750065,eIoni
gamma,0.0298777,0.378242,0.0560971,-47.2594,0.00233763,0.00390685,0.0295288,eBrem
e-,0.00560812,-0.0179006,0.00717915,-88.3502,-0.951806,0.290349,0.0988046,eIoni
gamma,0.0298777,0.378242,0.0560971,-47.2594,0.0782399,0.130762,0.988322,eBrem
e-,0.000817599,1.60179,2.101,-31.8036,-0.00769962,-0.0189405,0.0204506,compt
e-,0.00296266,13.0317,31.9943,-13.8054,0.0240739,0.0336242,0.0364208,compt
e-,0.000817599,1.60179,2.101,-31.8036,-0.266257,-0.654972,0.707191,compt
e-,0.00296266,13.0317,31.9943,-13.8054,0.436869,0.610179,0.660929,compt
e-,0.888846,-0.740887,-0.367819,-39.5346,-0.827605,-0.628373,0.786552,eIoni
e-,0.888846,-0.740887,-0.367819,-39.5346,-0.635034,-0.482161,0.603534,eIoni
e-,0.439698,-0.938724,0.176154,-44.209,0.217787,-0.52533,0.565069,eIoni
e-,2.00577,-1.47751,0.304692,-42.5649,-0.117574,-0.841573,2.3132,eIoni
e-,0.439698,-0.938724,0.176154,-44.209,0.27166,-0.655279,0.704848,eIoni
e-,2.00577,-1.47751,0.304692,-42.5649,-0.0477101,-0.3415,0.93867,eIoni
e-,0.0048494,0.0155582,-0.0282202,-94.0634,0.0674552,-0.0200177,0.00535486,eIoni
e-,0.00920369,0.635838,-0.737054,-56.34,0.0373626,-0.0898697,0.00428198,eIoni
gamma,2.45552,2.2274,-1.45791,-44.5456,0.731718,-0.0766011,2.34271,eBrem
e-,0.533105,2.69214,-1.63465,-43.5091,-0.287321,-0.292513,0.812967,eIoni
e-,0.0048494,0.0155582,-0.0282202,-94.0634,0.955914,-0.283672,0.0758842,eIoni
e-,0.00920369,0.635838,-0.737054,-56.34,0.383517,-0.922487,0.0439533,eIoni
gamma,2.45552,2.2274,-1.45791,-44.5456,0.297989,-0.0311955,0.954059,eBrem
e-,0.533105,2.69214,-1.63465,-43.5091,-0.315559,-0.321262,0.892868,eIoni
e-,0.476419,6.47789,-1.90288,-30.937,-0.274044,0.38543,0.700156,compt
e-,1.1032,23.6287,-9.7696,-2.93372,0.561043,-0.94814,1.06338,compt
e-,0.476419,6.47789,-1.90288,-30.937,-0.324347,0.456178,0.828674,compt
e-,1.1032,23.6287,-9.7696,-2.93372,0.366413,-0.619222,0.694482,compt
gamma,0.0143758,6.45509,-1.52198,-30.2236,-0.00480154,0.0132478,0.00284661,eBrem
gamma,0.0143758,6.45509,-1.52198,-30.2236,-0.334002,0.921538,0.198014,eBrem
e-,0.0143473,4.81082,3.01468,-29.2487,-0.111238,-0.0170978,-0.04693,phot
e-,0.0143473,4.81082,3.01468,-29.2487,-0.912258,-0.140217,-0.384869,phot
e-,0.505173,-0.00451015,-0.0236428,-49.2027,0.413439,-0.580149,0.51379,eIoni
e-,0.502315,-0.309179,0.218733,-45.919,-0.245372,-0.649993,0.531965,eIoni
e-,0.662582,2.66184,-2.59429,-34.8013,0.520146,-0.71485,0.578455,eIoni
e-,0.505173,-0.00451015,-0.0236428,-49.2027,0.470704,-0.660504,0.584954,eIoni
e-,0.502315,-0.309179,0.218733,-45.919,-0.280415,-0.74282,0.607936,eIoni
e-,0.662582,2.66184,-2.59429,-34.8013,0.492334,-0.676627,0.547525,eIoni
e-,0.0055915,-0.000672535,-0.0208981,-93.7065,-0.0735026,-0.0168367,0.00772332,eIoni
gamma,0.00704975,6.06534,-6.96807,-26.2136,0.00148619,-0.00576151,0.0037809,eBrem
gamma,0.0333359,9.9452,-9.12621,-25.0356,0.0254544,-0.00524807,0.0208762,eBrem
e-,0.0055915,-0.000672535,-0.0208981,-93.7065,-0.969681,-0.222118,0.10189,eIoni
gamma,0.00704975,6.06534,-6.96807,-26.2136,0.210815,-0.817265,0.536317,eBrem
gamma,0.0333359,9.9452,-9.12621,-25.0356,0.763572,-0.15743,0.626238,eBrem
e-,0.00394348,26.0859,-12.454,-11.798,0.0419243,-0.0222797,0.042329,compt
e-,0.00221837,-2.59677,18.013,-45.1869,-0.0227658,0.00503522,-0.0415747,compt
e-,0.0271027,6.89101,32.8261,-14.8329,0.0866553,-0.105176,0.0993099,phot
e-,0.00394348,26.0859,-12.454,-11.798,0.659121,-0.350275,0.665483,compt
e-,0.00221837,-2.59677,18.013,-45.1869,-0.477607,0.105634,-0.8722,compt
e-,0.0271027,6.89101,32.8261,-14.8329,0.513902,-0.623735,0.588948,phot
e-,0.00651175,6.17601,-7.39711,-25.9321,-0.054337,0.00311009,0.0611164,phot
e-,0.00651175,6.17601,-7.39711,-25.9321,-0.663961,0.0380032,0.746801,phot
e-,0.585382,0.284678,-0.0633233,-42.3636,-0.661311,0.288188,0.648495,eIoni
e-,0.585382,0.284678,-0.0633233,-42.3636,-0.681753,0.297096,0.668541,eIoni
gamma,0.239037,-4.6006,0.171887,-32.2059,-0.0408901,0.128604,0.197301,eBrem
gamma,0.00412561,-5.30506,1.32125,-28.285,-0.00227009,-0.00164908,0.00302455,eBrem
gamma,0.239037,-4.6006,0.171887,-32.2059,-0.171062,0.53801,0.825398,eBrem
gamma,0.00412561,-5.30506,1.32125,-28.285,-0.550244,-0.399717,0.733115,eBrem
e-,0.00358761,-5.34056,1.29546,-28.2377,-0.0519618,-0.00878138,0.0300376,phot
e-,0.00358761,-5.34056,1.29546,-28.2377,-0.856635,-0.144769,0.495195,phot
e-,0.0576286,-6.97077,7.62636,-20.7694,-0.0582447,0.237214,0.0505432,compt
e-,0.0576286,-6.97077,7.62636,-20.7694,-0.233507,0.951007,0.202632,compt
gamma,0.146109,-4.99062,-8.38696,-39.4265,-0.082933,-0.117967,0.0235322,eBrem
gamma,0.146109,-4.99062,-8.38696,-39.4265,-0.56761,-0.807391,0.161059,eBrem
gamma,0.0187524,-15.074,2.2071,-29.9769,-0.0119354,-0.00413372,0.0138605,eBrem
gamma,0.0187524,-15.074,2.2071,-29.9769,-0.636471,-0.220437,0.73913,eBrem
e-,0.0182144,-32.7168,-5.53245,-11.3274,-0.0108505,-0.0477718,0.128635,phot
e-,0.0182144,-32.7168,-5.53245,-11.3274,-0.0788279,-0.347059,0.934525,phot
e-,0.891178,10.3638,-4.27317,-34.2813,0.91121,-0.932455,0.0721438,eIoni
e-,0.891178,10.3638,-4.27317,-34.2813,0.697844,-0.714115,0.0552509,eIoni
e-,0.556365,-1.4031,-0.578918,-43.7662,0.204369,-0.829226,0.385699,eIoni
e-,0.470016,-0.226703,-2.65595,-35.5394,-0.508634,-0.395667,0.534798,eIoni
e-,0.556365,-1.4031,-0.578918,-43.7662,0.218088,-0.884891,0.41159,eIoni
e-,0.470016,-0.226703,-2.65595,-35.5394,-0.607383,-0.472485,0.638627,eIoni
e-,0.0155599,0.00729424,-0.0377109,-83.7505,0.0592099,-0.111486,0.0144673,eIoni
gamma,0.0637699,-3.12224,-1.34424,-38.5558,-0.024231,-0.00991381,0.0581479,eBrem
e-,0.0155599,0.00729424,-0.0377109,-83.7505,0.465998,-0.877429,0.113862,eIoni
gamma,0.0637699,-3.12224,-1.34424,-38.5558,-0.379976,-0.155462,0.911839,eBrem
e-,0.0632319,-25.335,-10.4323,14.7488,-0.108511,-0.233819,-0.0466392,phot
e-,0.0632319,-25.335,-10.4323,14.7488,-0.414234,-0.892587,-0.178042,phot
e-,0.00368819,1.34702,-2.64125,-84.372,-0.0352258,-0.0122691,0.0489033,eIoni
e-,0.00368819,1.34702,-2.64125,-84.372,-0.572726,-0.19948,0.795106,eIoni
gamma,0.0152774,-2.51172,2.73553,-32.5005,0.0038479,0.00976774,0.0110988,eBrem
gamma,0.0152774,-2.51172,2.73553,-32.5005,0.251869,0.63936,0.726485,eBrem
e-,0.0147394,-1.27674,5.87048,-28.9384,0.107237,0.0519806,0.0328498,phot
e-,0.0147394,-1.27674,5.87048,-28.9384,0.867502,0.420502,0.265742,phot
gamma,0.00908481,3.67798,2.01423,-35.054,-0.00219986,-0.00246178,0.00846368,eBrem
gamma,0.00908481,3.67798,2.01423,-35.054,-0.242147,-0.270977,0.931631,eBrem
e-,0.00854681,3.11515,1.38439,-32.8885,0.0470118,0.0500325,0.0639883,phot
